id-pub-id,id-exp-id,id,id-title,id-authors,id-institutes,id-city,id-country,id-climate-class,data-avail,data-link,data-supp-link,pub-type,pub-name,publisher,pub-year,pub-doi,exp-type,exp-spatial-typology,exp-domains,exp-domain-thermal,exp-domain-air-move,exp-domain-humidity,exp-domain-co2,exp-domain-light,exp-domain-acoustics,exp-domain-behaviour,exp-domain-iaq,exp-tested-t-min,exp-tested-t-max,exp-tested-target-temps,exp-year-start,exp-year-end,exp-seasons,exp-month-start,exp-month-end,exp-time,exp-hours,exp-normalisation-length,exp-session-length,pop-sample-size-calc,pop-sample-size-calc-type,pop-payment,pop-no-tot,pop-male-no,pop-fem-no,pop-m2f-no,pop-f2m-no,pop-male-ratio,pop-age-range,pop-age-mean,pop-age-std,pop-age-male-mean,pop-age-fem-mean,pop-bmi-mean,pop-bmi-std,pop-bmi-male-mean,pop-bmi-fem-mean,physio-parameter,physio-sensing-method,physio-body-site,physio-body-site-sagittal,physio-body-site-surface,physio-sensor-brand,physio-sensor-model,physio-mst-calculated,physio-mst-points,physio-mst-formula,physio-formulas,physio-mst-weighting,env-tdb,env-rh,env-v,env-tg,env-tsurface,env-twb,env-co2,env-illuminance,env-sound-level,env-tout,env-rhout,env-voc,env-light-color,env-solar-rad,ques-thermal-comfort,ques-thermal-sensation,ques-thermal-prefer,ques-thermal-accept,ques-thermal-satisfaction,ques-thermal-pleasure-pleasantness,ques-local-therm-comfort,ques-local-therm-sensation,ques-local-therm-satisfaction,ques-shivering,ques-sweating-sensation,ques-overall-comfort,ques-overall-satisfaction,ques-airmove-comfort,ques-airmove-sensation,ques-local-airmove-sensation,ques-airmove-perception,ques-airmove-prefer,ques-airmove-accept,ques-airmove-satisfaction,ques-humidity-comfort,ques-humidity-sensation,ques-humidity-prefer,ques-humidity-accept,ques-humidity-satisfaction,ques-light-comfort,ques-light-sensation,ques-visual-prefer,ques-light-prefer,ques-light-accept,ques-light-satisfaction,ques-iaq-comfort,ques-iaq-sensation,ques-iaq-prefer,ques-iaq-accept,ques-iaq-satisfaction,ques-odour-intensity,ques-sick-building-syndrome,ques-acoustic-comfort,ques-acoustic-sensation,ques-acoustic-prefer,ques-acoustic-accept,ques-acoustic-satisfaction,cognitive-test-done,cognitive-test-type,select-healthy,select-active-recent-illness,select-no-ongoing-treatment-medication-use,select-age-range,select-healthy-cv-bp-disease,select-neuro-disease,select-metabolic-syndrome,select-immune-related-diseases,select-previous-knowledge,select-thermal-history,select-smoking,select-bmi-range,select-colour-weakness-eyesight,select-hearing,select-lang-skills,select-alcohol,select-dominant-hand,select-contraceptive-type,select-activity-level,select-chronotype,select-emotionally-stable,select-neurodivergent,select-thermal-sensitivity,select-pregnancy,select-diet-weight-change,select-hormone-therapy,select-menopause,select-no-medical-implant,select-sex,part-meta-age,part-meta-sex,part-meta-height,part-meta-weight,part-meta-bmi,part-meta-ponderal-index,part-meta-body-fat,part-meta-ethnicity-nationality,part-meta-bsa,part-meta-thermal-history-background,part-meta-education-profession,part-meta-thermal-sensitivity-preference,part-meta-personality,part-meta-psych-eval,part-meta-smoking,part-meta-activity-level,part-meta-health-status,part-meta-chronotype,part-recent-chrono-change,part-meta-bmr-rmr,part-meta-alcohol-use,part-meta-mens-timing,part-meta-contraceptive-type,part-meta-reg-coffee,part-meta-reg-sleep-time,part-meta-reg-work time,protocol-fixed-clo,protocol-observed-clo,protocol-avoid-stimulant,protocol-avoid-activity,protocol-avoid-heavy-food,protocol-rest-sleep,protocol-circadian,protocol-mens-timing,protocol-time-btw-sessions,protocol-instruction-practice,protocol-diary,protocol-maintain-routine,protocol-blinded,protocol-random,protocol-balancing,protocol-subjects-not-allowed-to-discuss,protocol-food,protocol-water,protocol-prep-body-site,protocol-defined-activity,protocol-observed-met
89,1,89_1,Thermal responses of young males of three thermal preference groups in summer indoor environments,"Yang, J.; Wang, L.; Yin, H.; Wang, P.","Xi’an University of Science and Technology, Xi’an Polytechnic University, Xi’an University of Architecture and Technology",Xi'an,China,BSk,NR,NR,NR,J,Building and Environment,Elsevier,2021,https://doi.org/10.1016/j.buildenv.2021.107705,Lab,Desk&Chair,Air temperature,1,NR,NR,NR,NR,NR,NR,NR,26,32,"26, 29, 32",2019,2019,NR,9,10,"2019: 9, 10",14:00-18:00,30,180,NR,NAN,NR,24,24,0,0,0,100.00%,NR,19.7,1.5,19.7,NAN,21.9,1.9,21.9,NAN,Heat flux,Heat flux/Heat flow,Hand,NR,NR,Kyoto Electronics Manufacturing,HFM-215 N,NAN,NAN,NAN,NAN,NAN,MNR,MNR,MNR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,"points=5; range=(0, +1, +2, +3, +4); scale=(""comfortable"", ""slightly uncomfortable"", ""uncomfortable"", ""very uncomfortable"", ""limited tolerance"")","points=7; range=(-3, -2, -1, 0, +1, +2, +3); scale=(""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"")",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NAN,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,Y,NR,NR,NR,NR,NR,Y,Y,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR
89,1,89_1,Thermal responses of young males of three thermal preference groups in summer indoor environments,"Yang, J.; Wang, L.; Yin, H.; Wang, P.","Xi’an University of Science and Technology, Xi’an Polytechnic University, Xi’an University of Architecture and Technology",Xi'an,China,BSk,NR,NR,NR,J,Building and Environment,Elsevier,2021,https://doi.org/10.1016/j.buildenv.2021.107705,Lab,Desk&Chair,Air temperature,1,NR,NR,NR,NR,NR,NR,NR,26,32,"26, 29, 32",2019,2019,NR,9,10,"2019: 9, 10",14:00-18:00,30,180,NR,NAN,NR,24,24,0,0,0,100.00%,NR,19.7,1.5,19.7,NAN,21.9,1.9,21.9,NAN,Heat flux,Heat flux/Heat flow,Thigh,NR,NR,Kyoto Electronics Manufacturing,HFM-215 N,NAN,NAN,NAN,NAN,NAN,MNR,MNR,MNR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,"points=5; range=(0, +1, +2, +3, +4); scale=(""comfortable"", ""slightly uncomfortable"", ""uncomfortable"", ""very uncomfortable"", ""limited tolerance"")","points=7; range=(-3, -2, -1, 0, +1, +2, +3); scale=(""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"")",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NAN,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,Y,NR,NR,NR,NR,NR,Y,Y,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR
89,1,89_1,Thermal responses of young males of three thermal preference groups in summer indoor environments,"Yang, J.; Wang, L.; Yin, H.; Wang, P.","Xi’an University of Science and Technology, Xi’an Polytechnic University, Xi’an University of Architecture and Technology",Xi'an,China,BSk,NR,NR,NR,J,Building and Environment,Elsevier,2021,https://doi.org/10.1016/j.buildenv.2021.107705,Lab,Desk&Chair,Air temperature,1,NR,NR,NR,NR,NR,NR,NR,26,32,"26, 29, 32",2019,2019,NR,9,10,"2019: 9, 10",14:00-18:00,30,180,NR,NAN,NR,24,24,0,0,0,100.00%,NR,19.7,1.5,19.7,NAN,21.9,1.9,21.9,NAN,Heat flux,Heat flux/Heat flow,Calf,NR,NR,Kyoto Electronics Manufacturing,HFM-215 N,NAN,NAN,NAN,NAN,NAN,MNR,MNR,MNR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,"points=5; range=(0, +1, +2, +3, +4); scale=(""comfortable"", ""slightly uncomfortable"", ""uncomfortable"", ""very uncomfortable"", ""limited tolerance"")","points=7; range=(-3, -2, -1, 0, +1, +2, +3); scale=(""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"")",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NAN,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,Y,NR,NR,NR,NR,NR,Y,Y,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR
89,1,89_1,Thermal responses of young males of three thermal preference groups in summer indoor environments,"Yang, J.; Wang, L.; Yin, H.; Wang, P.","Xi’an University of Science and Technology, Xi’an Polytechnic University, Xi’an University of Architecture and Technology",Xi'an,China,BSk,NR,NR,NR,J,Building and Environment,Elsevier,2021,https://doi.org/10.1016/j.buildenv.2021.107705,Lab,Desk&Chair,Air temperature,1,NR,NR,NR,NR,NR,NR,NR,26,32,"26, 29, 32",2019,2019,NR,9,10,"2019: 9, 10",14:00-18:00,30,180,NR,NAN,NR,24,24,0,0,0,100.00%,NR,19.7,1.5,19.7,NAN,21.9,1.9,21.9,NAN,Heat flux,Heat flux/Heat flow,Foot,NR,NR,Kyoto Electronics Manufacturing,HFM-215 N,NAN,NAN,NAN,NAN,NAN,MNR,MNR,MNR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,"points=5; range=(0, +1, +2, +3, +4); scale=(""comfortable"", ""slightly uncomfortable"", ""uncomfortable"", ""very uncomfortable"", ""limited tolerance"")","points=7; range=(-3, -2, -1, 0, +1, +2, +3); scale=(""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"")",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NAN,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,Y,NR,NR,NR,NR,NR,Y,Y,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR
90,1,90_1,A Comparison of Thermal Comfort of People from Buildings with Centralized Air-Conditioning Systems and Split Air-Conditioners,"Zhang, Z.; Zhang, Y.; Khan, A.","Anyang Institute of Technology, South China University of Technology",Guangzhou,China,Cwa,NR,NR,NR,J,Environmental Science and Engineering,Springer Nature,2020,https://doi.org/10.1007/978-981-13-9520-8_122,Lab,NR,"Air temperature, Humidity",1,NR,1,NR,NR,NR,NR,NR,20,32,"20, 23, 29, 32",NR,NR,Summer,NR,NR,NR,NR,30,60,NR,NAN,NR,60,30,30,0,0,50.00%,NR,"[30: 29.50], [30: 20.10]","[30: 4.40], [30: 1.00]","[15: 31.50], [15: 20.30]","[15: 27.50], [15: 19.90]","[30: 21.60], [30: 20.30]","[30: 2.80], [30: 1.90]","[15: 23.50], [25: 21.50]","[15: 19.70], [15: 19.10]",Skin temperature,Thermochron,Chest,NR,NR,iButton,NR,Y,4,McIntyre (1980),Tsk = 0.3Tchest + 0.3Tupper arm + 0.2Tthigh + 0.2Tcalf,0.3,MNR,MNR,MNR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,points=4,"points=9; range=(-4, -3, -2, -1, 0, +1, +2, +3, +4); scale=(""very cold"", ""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"", ""very hot"")",NR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NAN,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,Y,NR,NR,NR,Y,Y,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,NR,NR,NR,Y,NR
90,1,90_1,A Comparison of Thermal Comfort of People from Buildings with Centralized Air-Conditioning Systems and Split Air-Conditioners,"Zhang, Z.; Zhang, Y.; Khan, A.","Anyang Institute of Technology, South China University of Technology",Guangzhou,China,Cwa,NR,NR,NR,J,Environmental Science and Engineering,Springer Nature,2020,https://doi.org/10.1007/978-981-13-9520-8_122,Lab,NR,"Air temperature, Humidity",1,NR,1,NR,NR,NR,NR,NR,20,32,"20, 23, 29, 32",NR,NR,Summer,NR,NR,NR,NR,30,60,NR,NAN,NR,60,30,30,0,0,50.00%,NR,"[30: 29.50], [30: 20.10]","[30: 4.40], [30: 1.00]","[15: 31.50], [15: 20.30]","[15: 27.50], [15: 19.90]","[30: 21.60], [30: 20.30]","[30: 2.80], [30: 1.90]","[15: 23.50], [25: 21.50]","[15: 19.70], [15: 19.10]",Skin temperature,Thermochron,Upper arm,NR,NR,iButton,NR,Y,4,McIntyre (1980),Tsk = 0.3Tchest + 0.3Tupper arm + 0.2Tthigh + 0.2Tcalf,0.3,MNR,MNR,MNR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,points=4,"points=9; range=(-4, -3, -2, -1, 0, +1, +2, +3, +4); scale=(""very cold"", ""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"", ""very hot"")",NR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NAN,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,Y,NR,NR,NR,Y,Y,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,NR,NR,NR,Y,NR
90,1,90_1,A Comparison of Thermal Comfort of People from Buildings with Centralized Air-Conditioning Systems and Split Air-Conditioners,"Zhang, Z.; Zhang, Y.; Khan, A.","Anyang Institute of Technology, South China University of Technology",Guangzhou,China,Cwa,NR,NR,NR,J,Environmental Science and Engineering,Springer Nature,2020,https://doi.org/10.1007/978-981-13-9520-8_122,Lab,NR,"Air temperature, Humidity",1,NR,1,NR,NR,NR,NR,NR,20,32,"20, 23, 29, 32",NR,NR,Summer,NR,NR,NR,NR,30,60,NR,NAN,NR,60,30,30,0,0,50.00%,NR,"[30: 29.50], [30: 20.10]","[30: 4.40], [30: 1.00]","[15: 31.50], [15: 20.30]","[15: 27.50], [15: 19.90]","[30: 21.60], [30: 20.30]","[30: 2.80], [30: 1.90]","[15: 23.50], [25: 21.50]","[15: 19.70], [15: 19.10]",Skin temperature,Thermochron,Thigh,NR,NR,iButton,NR,Y,4,McIntyre (1980),Tsk = 0.3Tchest + 0.3Tupper arm + 0.2Tthigh + 0.2Tcalf,0.2,MNR,MNR,MNR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,points=4,"points=9; range=(-4, -3, -2, -1, 0, +1, +2, +3, +4); scale=(""very cold"", ""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"", ""very hot"")",NR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NAN,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,Y,NR,NR,NR,Y,Y,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,NR,NR,NR,Y,NR
90,1,90_1,A Comparison of Thermal Comfort of People from Buildings with Centralized Air-Conditioning Systems and Split Air-Conditioners,"Zhang, Z.; Zhang, Y.; Khan, A.","Anyang Institute of Technology, South China University of Technology",Guangzhou,China,Cwa,NR,NR,NR,J,Environmental Science and Engineering,Springer Nature,2020,https://doi.org/10.1007/978-981-13-9520-8_122,Lab,NR,"Air temperature, Humidity",1,NR,1,NR,NR,NR,NR,NR,20,32,"20, 23, 29, 32",NR,NR,Summer,NR,NR,NR,NR,30,60,NR,NAN,NR,60,30,30,0,0,50.00%,NR,"[30: 29.50], [30: 20.10]","[30: 4.40], [30: 1.00]","[15: 31.50], [15: 20.30]","[15: 27.50], [15: 19.90]","[30: 21.60], [30: 20.30]","[30: 2.80], [30: 1.90]","[15: 23.50], [25: 21.50]","[15: 19.70], [15: 19.10]",Skin temperature,Thermochron,Calf,NR,NR,iButton,NR,Y,4,McIntyre (1980),Tsk = 0.3Tchest + 0.3Tupper arm + 0.2Tthigh + 0.2Tcalf,0.2,MNR,MNR,MNR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,points=4,"points=9; range=(-4, -3, -2, -1, 0, +1, +2, +3, +4); scale=(""very cold"", ""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"", ""very hot"")",NR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NAN,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,Y,NR,NR,NR,Y,Y,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,NR,NR,NR,Y,NR
90,1,90_1,A Comparison of Thermal Comfort of People from Buildings with Centralized Air-Conditioning Systems and Split Air-Conditioners,"Zhang, Z.; Zhang, Y.; Khan, A.","Anyang Institute of Technology, South China University of Technology",Guangzhou,China,Cwa,NR,NR,NR,J,Environmental Science and Engineering,Springer Nature,2020,https://doi.org/10.1007/978-981-13-9520-8_122,Lab,NR,"Air temperature, Humidity",1,NR,1,NR,NR,NR,NR,NR,20,32,"20, 23, 29, 32",NR,NR,Summer,NR,NR,NR,NR,30,60,NR,NAN,NR,60,30,30,0,0,50.00%,NR,"[30: 29.50], [30: 20.10]","[30: 4.40], [30: 1.00]","[15: 31.50], [15: 20.30]","[15: 27.50], [15: 19.90]","[30: 21.60], [30: 20.30]","[30: 2.80], [30: 1.90]","[15: 23.50], [25: 21.50]","[15: 19.70], [15: 19.10]",Heart/Pulse rate,Digital sphygmomanometer,Upper arm,NR,NAN,OMRON,HEM-7011,NAN,NAN,NAN,NAN,NAN,MNR,MNR,MNR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,points=4,"points=9; range=(-4, -3, -2, -1, 0, +1, +2, +3, +4); scale=(""very cold"", ""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"", ""very hot"")",NR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NAN,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,Y,NR,NR,NR,Y,Y,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,NR,NR,NR,Y,NR
90,1,90_1,A Comparison of Thermal Comfort of People from Buildings with Centralized Air-Conditioning Systems and Split Air-Conditioners,"Zhang, Z.; Zhang, Y.; Khan, A.","Anyang Institute of Technology, South China University of Technology",Guangzhou,China,Cwa,NR,NR,NR,J,Environmental Science and Engineering,Springer Nature,2020,https://doi.org/10.1007/978-981-13-9520-8_122,Lab,NR,"Air temperature, Humidity",1,NR,1,NR,NR,NR,NR,NR,20,32,"20, 23, 29, 32",NR,NR,Summer,NR,NR,NR,NR,30,60,NR,NAN,NR,60,30,30,0,0,50.00%,NR,"[30: 29.50], [30: 20.10]","[30: 4.40], [30: 1.00]","[15: 31.50], [15: 20.30]","[15: 27.50], [15: 19.90]","[30: 21.60], [30: 20.30]","[30: 2.80], [30: 1.90]","[15: 23.50], [25: 21.50]","[15: 19.70], [15: 19.10]",Sweat indicators,High precision scale,Whole body,NAN,NAN,NR,NR,NAN,NAN,NAN,NAN,NAN,MNR,MNR,MNR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,points=4,"points=9; range=(-4, -3, -2, -1, 0, +1, +2, +3, +4); scale=(""very cold"", ""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"", ""very hot"")",NR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NAN,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,Y,NR,NR,NR,Y,Y,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,NR,NR,NR,Y,NR
91,1,91_1,A psychophysiological effect of indoor thermal condition on college students' learning performance through EEG measurement,"Kim, H., Hong, T., Kim, J., & Yeom, S. ","Yonsei University, Seoul National University of Science & Technology",Seoul,Republic of Korea,Dwa,NR,NR,https://ars.els-cdn.com/content/image/1-s2.0-S0360132320305941-mmc1.docx,J,Building and Environment,Elsevier,2020,https://doi.org/10.1016/j.buildenv.2020.107223,Lab,Office/Workstations,"Air temperature, Humidity",1,NR,1,NR,NR,NR,NR,NR,19,31,"19, 22, 25, 28, 31",NR,NR,NR,NR,NR,NR,NR,30,30,NR,NAN,NR,20,16,4,0,0,80.00%,23-32,26.65,2.61,NR,NR,NR,NR,NR,NR,EEG,14-channel,"AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, CMS, DML",NAN,NAN,Emotiv,EPOC+,NAN,NAN,NAN,NAN,NAN,0.6,0.6,NR,NR,NR,NR,0.6,NR,NR,NR,NR,0.6,NR,NR,NR,"points=13; range=(-3, -2.5, -2, -1.5, -1, -0.5, 0, +0.5, +1, +1.5, +2, +2.5, +3); scale=(""cold"", ""NR"", ""cool"", ""NR"", ""slightly cool"", ""NR"", ""neutral"", ""NR"", ""slightly warm"", ""NR"", ""warm"", ""NR"", ""hot"")",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,"NASA-TLX, n-back, Stroop, go/no-go, fast-counting",Y,NR,NR,NR,NR,Y,NR,Y,NR,NR,NR,NR,Y,NR,Y,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,Y,NR,NR,NR,Y,NR,NR,NR,NR,Y,NR,NR,NR,NR,Y,NR
92,1,92_1,Application of smart wearable sensors in office buildings for modelling of occupants' metabolic responses,"NiÅ¾etiÄ‡, S.; Pivac, N.; Zanki, V.; Papadopoulos, A. M.","University of Split, HEP ESCO d.o.o, Aristotle University of Thessaloniki","Split, Zagreb",Croatia,Csa/Cfb,NC,NAN,https://ars.els-cdn.com/content/image/1-s2.0-S0378778820322337-mmc1.xml,J,Energy and Buildings,Elsevier,2020,https://doi.org/10.1016/j.enbuild.2020.110399,Field,Office/Workstations,NC,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Free running,NR,NR,"Spring, Winter, Autumn, Summer",NR,NR,": Spring, Winter, Autumn, Summer",07:30-15:30,NR,480,NR,NAN,NR,8,3,5,0,0,37.50%,NR,46,8.6,NR,NR,25.6,4,NR,NR,Movement,Accelerometer,Waist,NR,NR,Movisens,Move 3,NAN,NAN,NAN,NAN,NAN,MNR,MNR,NR,NR,MNR,NR,MNR,NR,MNR,NR,NR,NR,NR,NR,NR,"points=5; range=(+1, +2, +3, +4, +5); scale=(""cold"", ""NR"", ""neutral"", ""NR"", ""hot"")",NR,NR,"points=5; range=(+1, +2, +3, +4, +5); scale=(""cold"", ""NR"", ""neutral"", ""NR"", ""hot"")",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,"points=5; range=(+1, +2, +3, +4, +5)",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,"points=5; range=(+1, +2, +3, +4, +5)",NR,NR,NR,NR,NR,NR,"points=5; range=(+1, +2, +3, +4, +5)",N,NAN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
